System time;Event;X Gaze Data; Y Gaze Data 
1587052521986;Gaze;7452;1063
1587052521997;Gaze;7460;1070
1587052522008;Gaze;7460;1070
1587052522019;Gaze;7463;1072
1587052522030;Gaze;7473;1072
1587052522042;Gaze;7477;1072
1587052522052;Gaze;7483;1075
1587052522064;Gaze;7498;1079
1587052522074;Gaze;7501;1080
1587052522085;Gaze;7528;1079
1587052522097;Gaze;7540;1078
1587052522108;Gaze;7541;1079
1587052522119;Gaze;7544;1081
1587052522131;Gaze;7550;1083
1587052522141;Gaze;7560;1085
1587052522153;Gaze;7563;1085
1587052522163;Gaze;7564;1085
1587052522175;Gaze;7569;1080
1587052522186;Gaze;7580;1074
1587052522197;Gaze;7581;1073
1587052522207;Gaze;7582;1074
1587052522219;Gaze;7598;1081
1587052522230;Gaze;7602;1081
1587052522241;Gaze;7604;1082
1587052522252;Gaze;7600;1084
1587052522264;Gaze;7601;1083
1587052522275;Gaze;7602;1083
1587052522286;Gaze;7604;1083
1587052522297;Gaze;7610;1083
1587052522307;Gaze;7614;1083
1587052522319;Gaze;7614;1084
1587052522330;Gaze;7615;1085
1587052522331;Gaze;7616;1086
1587052522341;Gaze;7618;1085
1587052522353;Gaze;7644;1090
1587052522364;Gaze;7654;1092
1587052522374;Gaze;7659;1107
1587052522387;Gaze;7659;1107
1587052522396;Gaze;7661;1104
1587052522407;Gaze;7662;1110
1587052522419;Gaze;7662;1112
1587052522430;Gaze;7663;1112
1587052522441;Gaze;7666;1110
1587052522452;Gaze;7668;1111
1587052522463;Gaze;7676;1120
1587052522474;Gaze;7686;1123
1587052522488;Gaze;7687;1124
1587052522497;Gaze;7681;1114
1587052522507;Gaze;7681;1113
1587052522519;Gaze;7681;1107
1587052522530;Gaze;7680;1099
1587052522541;Gaze;7679;1102
1587052522552;Gaze;7679;1103
1587052522563;Gaze;7679;1105
1587052522574;Gaze;7677;1104
1587052522585;Gaze;7677;1111
1587052522597;Gaze;7676;1118
1587052522607;Gaze;7676;1118
1587052522608;Gaze;7677;1118
1587052522619;Gaze;7678;1118
1587052522630;Gaze;7682;1109
1587052522641;Gaze;7682;1106
1587052522652;Gaze;7682;1105
1587052522663;Gaze;7682;1106
1587052522674;Gaze;7682;1107
1587052522685;Gaze;7684;1112
1587052522697;Gaze;7687;1115
1587052522707;Gaze;7687;1118
1587052522718;Gaze;7687;1114
1587052522730;Gaze;7686;1115
1587052522741;Gaze;7686;1116
1587052522752;Gaze;7684;1118
1587052522763;Gaze;7682;1118
1587052522774;Gaze;7683;1119
1587052522785;Gaze;7684;1120
1587052522797;Gaze;7686;1120
1587052522808;Gaze;7676;1120
1587052522819;Gaze;7672;1126
1587052522829;Gaze;7659;1144
1587052522839;Gaze;7626;1179
1587052522907;Gaze;7691;1486
1587052522918;Gaze;7692;1484
1587052522929;Gaze;7687;1445
1587052522941;Gaze;7698;1472
1587052522952;Gaze;7680;1296
1587052522963;Gaze;7675;1250
1587052522974;Gaze;7670;1197
1587052522986;Gaze;7670;1186
1587052522997;Gaze;7674;1181
1587052523007;Gaze;7676;1184
1587052523019;Gaze;7680;1189
1587052523030;Gaze;7681;1181
1587052523041;Gaze;7680;1181
1587052523052;Gaze;7678;1176
1587052523063;Gaze;7679;1172
1587052523074;Gaze;7680;1172
1587052523085;Gaze;7690;1160
1587052523097;Gaze;7693;1157
1587052523108;Gaze;7691;1160
1587052523118;Gaze;7691;1171
1587052523129;Gaze;7688;1182
1587052523141;Gaze;7688;1185
1587052523152;Gaze;7675;1195
1587052523163;Gaze;7674;1196
1587052523173;Gaze;7672;1194
1587052523185;Gaze;7671;1196
1587052523197;Gaze;7671;1186
1587052523207;Gaze;7673;1183
1587052523219;Gaze;7672;1178
1587052523230;Gaze;7671;1179
1587052523241;Gaze;7670;1180
1587052523252;Gaze;7673;1179
1587052523263;Gaze;7672;1180
1587052523273;Gaze;7674;1179
1587052523285;Gaze;7674;1178
1587052523296;Gaze;7674;1179
1587052523308;Gaze;7682;1194
1587052523318;Gaze;7683;1196
1587052523330;Gaze;7684;1197
1587052523341;Gaze;7684;1195
1587052523352;Gaze;7688;1189
1587052523363;Gaze;7690;1187
1587052523374;Gaze;7693;1185
1587052523385;Gaze;7696;1187
1587052523397;Gaze;7696;1194
1587052523407;Gaze;7697;1192
1587052523418;Gaze;7696;1191
1587052523429;Gaze;7696;1187
1587052523439;Gaze;7694;1181
1587052523452;Gaze;7693;1177
1587052523463;Gaze;7692;1179
1587052523475;Gaze;7692;1180
1587052523486;Gaze;7692;1170
1587052523497;Gaze;7690;1167
1587052523507;Gaze;7691;1167
1587052523519;Gaze;7695;1172
1587052523530;Gaze;7696;1174
1587052523541;Gaze;7697;1174
1587052523551;Gaze;7699;1171
1587052523563;Gaze;7698;1170
1587052523573;Gaze;7699;1168
1587052523585;Gaze;7702;1168
1587052523596;Gaze;7706;1169
1587052523607;Gaze;7707;1168
1587052523618;Gaze;7709;1167
1587052523629;Gaze;7712;1175
1587052523640;Gaze;7717;1180
1587052523651;Gaze;7720;1185
1587052523663;Gaze;7721;1186
1587052523673;Gaze;7721;1192
1587052523684;Gaze;7718;1204
1587052523696;Gaze;7717;1205
1587052523707;Gaze;7717;1204
1587052523719;Gaze;7718;1206
1587052523730;Gaze;7719;1206
1587052523741;Gaze;7719;1207
1587052523751;Gaze;7721;1202
1587052523763;Gaze;7726;1188
1587052523774;Gaze;7726;1186
1587052523774;Gaze;7727;1186
1587052523785;Gaze;7728;1182
1587052523796;Gaze;7726;1185
1587052523807;Gaze;7727;1192
1587052523818;Gaze;7727;1191
1587052523830;Gaze;7730;1189
1587052523841;Gaze;7731;1188
1587052523851;Gaze;7731;1184
1587052523863;Gaze;7731;1184
1587052523874;Gaze;7732;1184
1587052523885;Gaze;7732;1183
1587052523896;Gaze;7731;1185
1587052523907;Gaze;7722;1193
1587052523919;Gaze;7721;1196
1587052523930;Gaze;7716;1203
1587052523940;Gaze;7716;1204
1587052523952;Gaze;7715;1208
1587052523963;Gaze;7719;1209
1587052523975;Gaze;7722;1209
1587052523986;Gaze;7724;1209
1587052523997;Gaze;7725;1210
1587052524007;Gaze;7727;1221
1587052524018;Gaze;7728;1223
1587052524030;Gaze;7729;1225
1587052524040;Gaze;7727;1228
1587052524052;Gaze;7725;1230
1587052524063;Gaze;7724;1231
1587052524073;Gaze;7731;1224
1587052524084;Gaze;7734;1221
1587052524096;Gaze;7737;1221
1587052524107;Gaze;7738;1220
1587052524118;Gaze;7738;1220
1587052524130;Gaze;7734;1221
1587052524140;Gaze;7733;1223
1587052524152;Gaze;7731;1232
1587052524163;Gaze;7730;1234
1587052524173;Gaze;7730;1235
1587052524185;Gaze;7737;1229
1587052524196;Gaze;7736;1228
1587052524207;Gaze;7736;1230
1587052524218;Gaze;7740;1233
1587052524229;Gaze;7740;1232
1587052524240;Gaze;7744;1230
1587052524251;Gaze;7753;1229
1587052524263;Gaze;7838;1239
1587052524273;Gaze;7867;1244
1587052524284;Gaze;7878;1247
1587052524296;Gaze;7896;1248
1587052524306;Gaze;7920;1246
1587052524317;Gaze;7934;1253
1587052524328;Gaze;7968;1297
1587052524339;Gaze;7962;1290
1587052524351;Gaze;7958;1286
1587052524362;Gaze;7965;1293
1587052524373;Gaze;7965;1293
1587052524384;Gaze;7965;1293
1587052524395;Gaze;7954;1281
1587052524406;Gaze;7953;1285
1587052524417;Gaze;7944;1282
1587052524429;Gaze;7933;1281
1587052524439;Gaze;7943;1287
1587052524440;Gaze;7942;1286
1587052524451;Gaze;7935;1283
1587052524462;Gaze;7927;1281
1587052524473;Gaze;7944;1294
1587052524485;Gaze;7944;1293
1587052524496;Gaze;7944;1293
1587052524506;Gaze;7945;1292
1587052524517;Gaze;7953;1285
1587052524518;Gaze;7955;1282
1587052524528;Gaze;7954;1286
1587052524539;Gaze;7959;1284
1587052524551;Gaze;7962;1282
1587052524562;Gaze;7962;1281
1587052524573;Gaze;7956;1285
1587052524585;Gaze;7954;1286
1587052524596;Gaze;7954;1286
1587052524607;Gaze;7954;1285
1587052524619;Gaze;7955;1286
1587052524629;Gaze;7955;1287
1587052524639;Gaze;7956;1287
1587052524651;Gaze;7956;1299
1587052524662;Gaze;7957;1300
1587052524673;Gaze;7960;1293
1587052524685;Gaze;7956;1291
1587052524696;Gaze;7935;1291
1587052524707;Gaze;7861;1278
1587052524717;Gaze;7776;1253
1587052524728;Gaze;7747;1243
1587052524739;Gaze;7707;1228
1587052524750;Gaze;7695;1224
1587052524761;Gaze;7648;1211
1587052524773;Gaze;7638;1209
1587052524784;Gaze;7641;1210
1587052524795;Gaze;7643;1216
1587052524806;Gaze;7645;1213
1587052524817;Gaze;7644;1215
1587052524829;Gaze;7640;1219
1587052524840;Gaze;7638;1224
1587052524851;Gaze;7638;1243
1587052524861;Gaze;7639;1250
1587052524872;Gaze;7653;1242
1587052524884;Gaze;7663;1235
1587052524895;Gaze;7665;1237
1587052524906;Gaze;7670;1252
1587052524917;Gaze;7670;1257
1587052524928;Gaze;7667;1258
1587052524939;Gaze;7662;1255
1587052524950;Gaze;7663;1257
1587052524961;Gaze;7661;1255
1587052524972;Gaze;7655;1259
1587052524984;Gaze;7647;1259
1587052524995;Gaze;7640;1249
1587052525006;Gaze;7640;1250
1587052525017;Gaze;7642;1258
1587052525028;Gaze;7648;1270
1587052525039;Gaze;7648;1272
1587052525051;Gaze;7648;1274
1587052525062;Gaze;7644;1284
1587052525062;Gaze;7643;1286
1587052525073;Gaze;7643;1286
1587052525084;Gaze;7643;1286
1587052525095;Gaze;7645;1285
1587052525106;Gaze;7639;1294
1587052525106;Gaze;7640;1293
1587052525117;Gaze;7639;1293
1587052525128;Gaze;7638;1294
1587052525139;Gaze;7638;1294
1587052525150;Gaze;7635;1293
1587052525161;Gaze;7632;1290
1587052525172;Gaze;7629;1283
1587052525183;Gaze;7624;1283
1587052525195;Gaze;7600;1310
1587052525205;Gaze;7566;1308
1587052525216;Gaze;7430;1312
1587052525228;Gaze;7247;1314
1587052525240;Gaze;6998;1295
1587052525250;Gaze;6539;1252
1587052525272;Gaze;5444;1161
1587052525283;Gaze;5295;1148
1587052525294;Gaze;5207;1164
1587052525305;Gaze;5124;1194
1587052525316;Gaze;5098;1196
1587052525964;Gaze;8209;1562
1587052525975;Gaze;8185;1508
1587052525987;Gaze;8144;1478
1587052525998;Gaze;8134;1479
1587052526009;Gaze;8120;1490
1587052526020;Gaze;8105;1502
1587052526031;Gaze;8106;1504
1587052526042;Gaze;8109;1503
1587052526053;Gaze;8109;1492
1587052526065;Gaze;8109;1493
1587052526076;Gaze;8111;1508
1587052526087;Gaze;8111;1510
1587052526098;Gaze;8112;1511
1587052526111;Gaze;8124;1540
1587052526120;Gaze;8125;1547
1587052526131;Gaze;8120;1543
1587052526144;Gaze;8122;1548
1587052526156;Gaze;8127;1546
1587052526167;Gaze;8126;1549
1587052526178;Gaze;8132;1541
1587052526188;Gaze;8139;1531
1587052526200;Gaze;8141;1530
1587052526211;Gaze;8142;1528
1587052526222;Gaze;8145;1526
1587052526233;Gaze;8146;1525
1587052526244;Gaze;8140;1527
1587052526255;Gaze;8149;1525
1587052526267;Gaze;8149;1526
1587052526277;Gaze;8145;1537
1587052526289;Gaze;8160;1545
1587052526300;Gaze;8315;1557
1587052526311;Gaze;8398;1561
1587052526312;Gaze;8413;1561
1587052526322;Gaze;8612;1549
1587052526333;Gaze;8674;1548
1587052526344;Gaze;8697;1544
1587052526354;Gaze;8733;1542
1587052526366;Gaze;8760;1540
1587052526377;Gaze;8770;1539
1587052526388;Gaze;8778;1531
1587052526400;Gaze;8778;1531
1587052526410;Gaze;8782;1530
1587052526421;Gaze;8780;1529
1587052526433;Gaze;8789;1526
1587052526443;Gaze;8789;1526
1587052526455;Gaze;8792;1527
1587052526466;Gaze;8802;1532
1587052526477;Gaze;8804;1532
1587052526488;Gaze;8798;1542
1587052526500;Gaze;8798;1541
1587052526510;Gaze;8790;1557
1587052526522;Gaze;8788;1563
1587052526533;Gaze;8785;1572
1587052526543;Gaze;8786;1565
1587052526555;Gaze;8783;1563
1587052526566;Gaze;8779;1557
1587052526576;Gaze;8779;1555
1587052526589;Gaze;8780;1554
1587052526599;Gaze;8779;1548
1587052526610;Gaze;8779;1541
1587052526621;Gaze;8778;1538
1587052526632;Gaze;8782;1539
1587052526643;Gaze;8785;1542
1587052526655;Gaze;8784;1543
1587052526666;Gaze;8782;1542
1587052526677;Gaze;8773;1541
1587052526688;Gaze;8771;1542
1587052526700;Gaze;8764;1559
1587052526710;Gaze;8764;1558
1587052526721;Gaze;8763;1557
1587052526732;Gaze;8768;1549
1587052526743;Gaze;8774;1548
1587052526755;Gaze;8774;1549
1587052526766;Gaze;8778;1558
1587052526776;Gaze;8781;1567
1587052526788;Gaze;8782;1567
1587052526799;Gaze;8787;1556
1587052526810;Gaze;8782;1550
1587052526821;Gaze;8758;1509
1587052526833;Gaze;8642;1325
1587052526843;Gaze;8271;722
1587052526855;Gaze;8237;663
1587052526866;Gaze;8224;639
1587052526877;Gaze;8212;618
1587052526888;Gaze;8194;585
1587052526900;Gaze;8147;502
1587052526910;Gaze;8147;483
1587052526921;Gaze;8157;476
1587052526933;Gaze;8157;472
1587052526943;Gaze;8158;472
1587052526955;Gaze;8156;469
1587052526966;Gaze;8161;471
1587052526977;Gaze;8160;471
1587052526988;Gaze;8162;463
1587052527000;Gaze;8162;463
1587052527010;Gaze;8161;466
1587052527022;Gaze;8159;463
1587052527032;Gaze;8166;448
1587052527044;Gaze;8188;411
1587052527055;Gaze;8218;373
1587052527066;Gaze;8235;343
1587052527077;Gaze;8245;329
1587052527077;Gaze;8244;329
1587052527088;Gaze;8248;324
1587052527099;Gaze;8248;322
1587052527110;Gaze;8249;317
1587052527121;Gaze;8251;332
1587052527132;Gaze;8252;339
1587052527143;Gaze;8252;340
1587052527156;Gaze;8252;342
1587052527166;Gaze;8252;347
1587052527177;Gaze;8252;348
1587052527188;Gaze;8250;349
1587052527199;Gaze;8249;357
1587052527209;Gaze;8250;356
1587052527220;Gaze;8253;356
1587052527231;Gaze;8331;375
1587052527241;Gaze;8398;395
1587052527251;Gaze;8432;404
1587052527263;Gaze;8461;435
1587052527273;Gaze;8475;438
1587052527286;Gaze;8496;413
1587052527297;Gaze;8565;318
1587052527307;Gaze;8552;343
1587052527319;Gaze;8550;350
1587052527712;Gaze;9051;1266
1587052527723;Gaze;8981;1372
1587052527734;Gaze;8955;1411
1587052527745;Gaze;8938;1435
1587052527757;Gaze;8943;1419
1587052527769;Gaze;8963;1386
1587052527780;Gaze;8968;1377
1587052527791;Gaze;8963;1386
1587052527802;Gaze;8959;1393
1587052527812;Gaze;8972;1384
1587052527824;Gaze;8992;1362
1587052527835;Gaze;9011;1359
1587052527846;Gaze;9014;1355
1587052527858;Gaze;9009;1354
1587052527868;Gaze;9007;1355
1587052527878;Gaze;9013;1363
1587052527890;Gaze;8999;1377
1587052527901;Gaze;8999;1385
1587052527911;Gaze;9015;1393
1587052527923;Gaze;9016;1393
1587052527925;Gaze;9016;1393
1587052527934;Gaze;9016;1395
1587052527945;Gaze;9022;1395
1587052527957;Gaze;9026;1394
1587052527968;Gaze;9032;1393
1587052527978;Gaze;9032;1391
1587052527990;Gaze;9034;1388
1587052528001;Gaze;9042;1388
1587052528012;Gaze;9053;1387
1587052528023;Gaze;9235;1382
1587052528035;Gaze;9262;1382
1587052528046;Gaze;9310;1378
1587052528057;Gaze;9334;1384
1587052528067;Gaze;9333;1388
1587052528078;Gaze;9328;1390
1587052528090;Gaze;9315;1396
1587052528100;Gaze;9316;1393
1587052528111;Gaze;9320;1391
1587052528123;Gaze;9317;1394
1587052528133;Gaze;9313;1404
1587052528145;Gaze;9304;1415
1587052528157;Gaze;9304;1414
1587052528168;Gaze;9304;1413
1587052528178;Gaze;9318;1408
1587052528190;Gaze;9325;1406
1587052528201;Gaze;9337;1404
1587052528212;Gaze;9339;1404
1587052528223;Gaze;9354;1404
1587052528234;Gaze;9366;1403
1587052528245;Gaze;9377;1401
1587052528257;Gaze;9358;1383
1587052528267;Gaze;9355;1383
1587052528278;Gaze;9355;1382
1587052528289;Gaze;9356;1379
1587052528301;Gaze;9356;1377
1587052528311;Gaze;9357;1378
1587052528322;Gaze;9371;1396
1587052528333;Gaze;9371;1396
1587052528343;Gaze;9369;1392
1587052528355;Gaze;9375;1389
1587052528365;Gaze;9389;1392
1587052528376;Gaze;9398;1389
1587052528389;Gaze;9431;1356
1587052528399;Gaze;9434;1317
1587052528411;Gaze;9440;1319
1587052528421;Gaze;9447;1297
1587052528433;Gaze;9475;1286
1587052528444;Gaze;9485;1331
1587052528455;Gaze;9481;1341
1587052528466;Gaze;9470;1329
1587052528476;Gaze;9469;1330
1587052528489;Gaze;9460;1348
1587052528500;Gaze;9460;1380
1587052528511;Gaze;9418;1425
1587052528523;Gaze;9420;1427
1587052528534;Gaze;9400;1434
1587052528545;Gaze;9386;1436
1587052528556;Gaze;9390;1420
1587052528567;Gaze;9398;1410
1587052528578;Gaze;9432;1383
1587052528589;Gaze;9431;1386
1587052528601;Gaze;9432;1384
1587052528612;Gaze;9433;1384
1587052528623;Gaze;9423;1392
1587052528634;Gaze;9422;1398
1587052528645;Gaze;9417;1403
1587052528657;Gaze;9407;1392
1587052528668;Gaze;9411;1394
1587052528679;Gaze;9415;1394
1587052528689;Gaze;9413;1392
1587052528700;Gaze;9423;1390
1587052528711;Gaze;9425;1394
1587052528723;Gaze;9429;1397
1587052528733;Gaze;9433;1394
1587052528744;Gaze;9434;1392
1587052528756;Gaze;9434;1391
1587052528767;Gaze;9429;1390
1587052528778;Gaze;9427;1390
1587052528789;Gaze;9422;1391
1587052528801;Gaze;9413;1395
1587052528811;Gaze;9414;1395
1587052528823;Gaze;9415;1393
1587052528834;Gaze;9410;1407
1587052528845;Gaze;9414;1403
1587052528856;Gaze;9408;1412
1587052528867;Gaze;9392;1426
1587052528878;Gaze;9393;1428
1587052528889;Gaze;9394;1426
1587052528901;Gaze;9404;1416
1587052528911;Gaze;9396;1420
1587052528923;Gaze;9425;1427
1587052528934;Gaze;9525;1448
1587052528944;Gaze;9527;1448
1587052528955;Gaze;9752;1491
1587052528967;Gaze;9768;1494
1587052528977;Gaze;9775;1497
1587052528989;Gaze;9775;1503
1587052529001;Gaze;9791;1514
1587052529012;Gaze;9776;1530
1587052529023;Gaze;9779;1533
1587052529033;Gaze;9795;1537
1587052529044;Gaze;9788;1536
1587052529056;Gaze;9796;1538
1587052529067;Gaze;9799;1540
1587052529078;Gaze;9796;1540
1587052529089;Gaze;9806;1538
1587052529100;Gaze;9839;1509
1587052529111;Gaze;9830;1518
1587052529433;Gaze;10204;1522
1587052529444;Gaze;10204;1522
1587052529455;Gaze;10199;1519
1587052529467;Gaze;10040;1450
1587052529477;Gaze;9453;1297
1587052529489;Gaze;9503;1309
1587052529500;Gaze;9391;1283
1587052529511;Gaze;9345;1272
1587052529523;Gaze;9301;1267
1587052529534;Gaze;9282;1267
1587052529545;Gaze;9252;1267
1587052529556;Gaze;9232;1265
1587052529567;Gaze;9231;1275
1587052529577;Gaze;9239;1260
1587052529589;Gaze;9228;1257
1587052529600;Gaze;9225;1257
1587052529610;Gaze;9223;1255
1587052529622;Gaze;9202;1250
1587052529633;Gaze;9180;1240
1587052529644;Gaze;9174;1238
1587052529656;Gaze;9161;1234
1587052529666;Gaze;9144;1232
1587052529677;Gaze;9142;1232
1587052529688;Gaze;9135;1232
1587052529700;Gaze;9129;1233
1587052529711;Gaze;9122;1235
1587052529723;Gaze;9105;1237
1587052529734;Gaze;9080;1234
1587052529744;Gaze;9075;1232
1587052529756;Gaze;9035;1233
1587052529767;Gaze;9013;1236
1587052529777;Gaze;9006;1237
1587052529788;Gaze;9001;1237
1587052529800;Gaze;8981;1246
1587052529811;Gaze;8975;1250
1587052529822;Gaze;8964;1257
1587052529833;Gaze;8947;1258
1587052529844;Gaze;8906;1259
1587052529855;Gaze;8885;1256
1587052529866;Gaze;8871;1255
1587052529876;Gaze;8857;1236
1587052529888;Gaze;8856;1230
1587052529901;Gaze;8851;1207
1587052529910;Gaze;8849;1215
1587052529921;Gaze;8850;1176
1587052529931;Gaze;8849;1176
1587052529942;Gaze;8845;1176
1587052529953;Gaze;8837;1164
1587052529964;Gaze;8800;1119
1587052529975;Gaze;8795;1114
1587052529987;Gaze;8790;1120
1587052529999;Gaze;8786;1119
1587052530010;Gaze;8775;1109
1587052530021;Gaze;8765;1111
1587052530032;Gaze;8745;1124
1587052530042;Gaze;8730;1134
1587052530053;Gaze;8708;1156
1587052530064;Gaze;8691;1169
1587052530076;Gaze;8685;1171
1587052530087;Gaze;8668;1177
1587052530097;Gaze;8638;1159
1587052530109;Gaze;8628;1155
1587052530121;Gaze;8616;1155
1587052530132;Gaze;8598;1157
1587052530143;Gaze;8592;1156
1587052530155;Gaze;8550;1105
1587052530165;Gaze;8543;1099
1587052530176;Gaze;8544;1108
1587052530187;Gaze;8540;1107
1587052530198;Gaze;8532;1108
1587052530209;Gaze;8523;1103
1587052530219;Gaze;8508;1111
1587052530231;Gaze;8498;1125
1587052530242;Gaze;8491;1133
1587052530253;Gaze;8450;1167
1587052530264;Gaze;8442;1174
1587052530274;Gaze;8452;1171
1587052530275;Gaze;8455;1170
1587052530285;Gaze;8442;1178
1587052530991;Gaze;7854;1093
1587052531003;Gaze;7873;1090
1587052531013;Gaze;7877;1078
1587052531024;Gaze;7869;1075
1587052531036;Gaze;7867;1073
1587052531046;Gaze;7866;1074
1587052531059;Gaze;7865;1075
1587052531069;Gaze;7863;1078
1587052531080;Gaze;7864;1079
1587052531091;Gaze;7863;1079
1587052531102;Gaze;7827;1068
1587052531113;Gaze;7823;1066
1587052531125;Gaze;7815;1064
1587052531136;Gaze;7811;1066
1587052531147;Gaze;7811;1067
1587052531158;Gaze;7815;1085
1587052531169;Gaze;7814;1087
1587052531180;Gaze;7811;1089
1587052531191;Gaze;7810;1089
1587052531203;Gaze;7793;1087
1587052531214;Gaze;7793;1089
1587052531224;Gaze;7793;1086
1587052531236;Gaze;7797;1078
1587052531246;Gaze;7796;1084
1587052531257;Gaze;7793;1091
1587052531268;Gaze;7789;1104
1587052531278;Gaze;7763;1228
1587052531346;Gaze;7713;1328
1587052531357;Gaze;7582;1507
1587052531368;Gaze;7356;1798
1587052531380;Gaze;7328;1838
1587052531391;Gaze;7505;1659
1587052531403;Gaze;7654;1493
1587052531414;Gaze;7666;1471
1587052531424;Gaze;7694;1416
1587052531436;Gaze;7712;1372
1587052531447;Gaze;7725;1345
1587052531458;Gaze;7739;1314
1587052531469;Gaze;7751;1284
1587052531480;Gaze;7754;1243
1587052531492;Gaze;7742;1237
1587052531503;Gaze;7727;1242
1587052531513;Gaze;7750;1229
