System Fixation time;Fixation Event;X Fixation Data; Y Fixation Data 
1587052564202;Fixation data;7810;1102
1587052564213;Fixation data;7811;1107
1587052564225;Fixation begin;7817;1119
1587052564235;Fixation data;7812;1119
1587052564247;Fixation begin;7804;1101
1587052564258;Fixation data;7813;1092
1587052564269;Fixation end;;
1587052564325;Fixation begin;8015;1770
1587052564336;Fixation data;8019;1755
1587052564348;Fixation begin;8041;1728
1587052564358;Fixation data;8038;1733
1587052564369;Fixation data;8032;1742
1587052564380;Fixation begin;8011;1751
1587052564391;Fixation data;8007;1751
1587052564402;Fixation data;8008;1756
1587052564424;Fixation begin;8025;1767
1587052564435;Fixation data;8017;1766
1587052564447;Fixation begin;7996;1762
1587052564458;Fixation data;7996;1757
1587052564480;Fixation begin;8020;1749
1587052564491;Fixation data;8020;1747
1587052564502;Fixation end;;
1587052564514;Fixation begin;7766;1791
1587052564525;Fixation end;;
1587052564546;Fixation begin;7340;1795
1587052564557;Fixation data;7331;1796
1587052564568;Fixation data;7323;1797
1587052564591;Fixation begin;7332;1792
1587052564601;Fixation data;7351;1800
1587052564614;Fixation data;7361;1815
1587052564625;Fixation begin;7353;1833
1587052564636;Fixation data;7351;1822
1587052564647;Fixation begin;7346;1804
1587052564658;Fixation data;7336;1812
1587052564668;Fixation end;;
1587052564692;Fixation begin;7350;1855
1587052564701;Fixation data;7337;1831
1587052564713;Fixation data;7319;1810
1587052564724;Fixation data;7311;1802
1587052564735;Fixation data;7321;1806
1587052564746;Fixation data;7330;1814
1587052564757;Fixation data;7334;1815
1587052564768;Fixation data;7323;1824
1587052564780;Fixation end;;
1587052564791;Fixation begin;7317;1904
1587052564802;Fixation data;7298;1878
1587052564813;Fixation data;7275;1848
1587052564825;Fixation begin;7264;1826
1587052564835;Fixation data;7281;1840
1587052564846;Fixation end;;
1587052564858;Fixation begin;7304;1939
1587052564868;Fixation data;7297;1939
1587052564879;Fixation begin;7276;1906
1587052564891;Fixation data;7284;1895
1587052564901;Fixation data;7292;1886
1587052564913;Fixation end;;
1587052564935;Fixation begin;7302;1814
1587052564946;Fixation begin;7282;1806
1587052564957;Fixation data;7295;1790
1587052564968;Fixation end;;
1587052565002;Fixation begin;7731;1117
1587052565013;Fixation begin;7746;1068
1587052565024;Fixation data;7739;1071
1587052565034;Fixation data;7730;1077
1587052565046;Fixation begin;7721;1104
1587052565057;Fixation data;7725;1112
1587052565069;Fixation data;7724;1125
1587052565080;Fixation data;7722;1124
1587052565091;Fixation data;7717;1118
1587052565101;Fixation data;7713;1112
1587052565112;Fixation data;7712;1106
1587052565123;Fixation data;7714;1102
1587052565135;Fixation data;7723;1101
1587052565146;Fixation begin;7733;1096
1587052565158;Fixation data;7733;1093
1587052565168;Fixation data;7729;1091
1587052565179;Fixation data;7726;1099
1587052565190;Fixation data;7732;1105
1587052565201;Fixation data;7739;1102
1587052565213;Fixation data;7741;1098
1587052565224;Fixation data;7738;1102
1587052565224;Fixation data;7736;1105
1587052565234;Fixation data;7731;1116
1587052565247;Fixation data;7727;1125
1587052565257;Fixation data;7725;1123
1587052565268;Fixation data;7726;1116
1587052565279;Fixation data;7728;1110
1587052565290;Fixation data;7727;1112
1587052565313;Fixation begin;7723;1099
1587052565324;Fixation data;7726;1098
1587052565346;Fixation begin;7803;1070
1587052565358;Fixation data;7810;1062
1587052565368;Fixation data;7817;1055
1587052565380;Fixation data;7822;1052
1587052565391;Fixation data;7829;1048
1587052565402;Fixation data;7829;1046
1587052565412;Fixation begin;7823;1039
1587052565424;Fixation data;7819;1042
1587052565435;Fixation data;7816;1043
1587052565446;Fixation data;7815;1045
1587052565457;Fixation data;7816;1047
1587052565467;Fixation data;7816;1050
1587052565479;Fixation begin;7813;1050
1587052565490;Fixation data;7817;1047
1587052565501;Fixation data;7825;1045
1587052565513;Fixation data;7837;1047
1587052565524;Fixation data;7843;1050
1587052565534;Fixation begin;7845;1052
1587052565546;Fixation data;7842;1052
1587052565557;Fixation data;7833;1054
1587052565568;Fixation data;7825;1057
1587052565590;Fixation begin;7833;1048
1587052565601;Fixation data;7833;1048
1587052565612;Fixation data;7835;1054
1587052565624;Fixation data;7834;1060
1587052565634;Fixation begin;7833;1065
1587052565646;Fixation data;7828;1064
1587052565657;Fixation data;7826;1066
1587052565668;Fixation data;7820;1067
1587052565680;Fixation data;7808;1069
1587052565691;Fixation data;7791;1081
1587052565701;Fixation data;7771;1106
1587052565712;Fixation data;7761;1130
1587052565734;Fixation begin;7773;1123
1587052565746;Fixation data;7776;1117
1587052565757;Fixation data;7777;1115
1587052565768;Fixation data;7776;1117
1587052565778;Fixation data;7772;1121
1587052565790;Fixation data;7770;1123
1587052565800;Fixation data;7767;1127
1587052565812;Fixation data;7766;1133
1587052565823;Fixation data;7769;1134
1587052565834;Fixation data;7770;1133
1587052565846;Fixation data;7768;1130
1587052565857;Fixation begin;7760;1133
1587052565867;Fixation data;7763;1134
1587052565879;Fixation data;7769;1137
1587052565891;Fixation begin;7779;1137
1587052565901;Fixation data;7784;1133
1587052565912;Fixation data;7784;1123
1587052565922;Fixation data;7779;1111
1587052565933;Fixation end;;
1587052566046;Fixation begin;7734;1263
1587052566057;Fixation data;7735;1251
1587052566078;Fixation begin;7757;1157
1587052566090;Fixation data;7755;1162
1587052566100;Fixation data;7750;1165
1587052566112;Fixation data;7741;1154
1587052566123;Fixation data;7737;1144
1587052566135;Fixation data;7740;1143
1587052566136;Fixation data;7743;1142
1587052566145;Fixation data;7748;1144
1587052566157;Fixation data;7753;1146
1587052566167;Fixation data;7758;1150
1587052566178;Fixation data;7760;1158
1587052566189;Fixation data;7759;1163
1587052566201;Fixation data;7754;1159
1587052566212;Fixation data;7750;1150
1587052566223;Fixation data;7750;1143
1587052566234;Fixation data;7755;1140
1587052566246;Fixation data;7759;1140
1587052566257;Fixation data;7760;1137
1587052566268;Fixation begin;7769;1133
1587052566279;Fixation data;7773;1131
1587052566289;Fixation data;7780;1126
1587052566300;Fixation data;7786;1123
1587052566312;Fixation begin;7793;1127
1587052566323;Fixation data;7788;1137
1587052566333;Fixation data;7772;1150
1587052566345;Fixation data;7757;1156
1587052566356;Fixation data;7756;1155
1587052566367;Fixation data;7760;1155
1587052566378;Fixation data;7766;1163
1587052566389;Fixation begin;7766;1170
1587052566400;Fixation data;7763;1176
1587052566423;Fixation begin;7751;1183
1587052566434;Fixation data;7755;1167
1587052566446;Fixation begin;7766;1139
1587052566459;Fixation data;7766;1136
1587052566468;Fixation data;7768;1136
1587052566479;Fixation data;7768;1136
1587052566490;Fixation data;7762;1151
1587052566501;Fixation data;7757;1165
1587052566512;Fixation data;7754;1171
1587052566523;Fixation begin;7762;1151
1587052566533;Fixation data;7763;1156
1587052566545;Fixation data;7767;1158
1587052566556;Fixation data;7768;1159
1587052566568;Fixation data;7768;1149
1587052566578;Fixation data;7771;1148
1587052566589;Fixation data;7770;1155
1587052566600;Fixation data;7763;1168
1587052566612;Fixation data;7752;1171
1587052566634;Fixation begin;7749;1147
1587052566645;Fixation data;7747;1146
1587052566657;Fixation data;7746;1143
1587052566667;Fixation begin;7751;1146
1587052566679;Fixation data;7756;1148
1587052566690;Fixation begin;7764;1158
1587052566700;Fixation data;7769;1149
1587052566711;Fixation data;7770;1136
1587052566723;Fixation data;7763;1128
1587052566733;Fixation data;7751;1130
1587052566745;Fixation begin;7741;1143
1587052566756;Fixation data;7742;1143
1587052566767;Fixation data;7744;1143
1587052566778;Fixation data;7742;1146
1587052566811;Fixation begin;7743;1193
1587052566823;Fixation data;7739;1189
1587052566833;Fixation begin;7720;1164
1587052566845;Fixation data;7719;1153
1587052566856;Fixation data;7718;1138
1587052566867;Fixation data;7726;1126
1587052566879;Fixation data;7737;1125
1587052566890;Fixation begin;7749;1131
1587052566901;Fixation data;7746;1143
1587052566912;Fixation data;7742;1150
1587052566924;Fixation data;7736;1157
1587052566934;Fixation data;7729;1170
1587052566945;Fixation data;7725;1183
1587052566957;Fixation data;7723;1192
1587052566967;Fixation data;7722;1191
1587052566978;Fixation data;7727;1186
1587052566990;Fixation data;7734;1188
1587052567012;Fixation begin;7737;1214
1587052567023;Fixation data;7738;1210
1587052567034;Fixation data;7740;1205
1587052567045;Fixation data;7740;1206
1587052567056;Fixation data;7745;1204
1587052567067;Fixation begin;7761;1194
1587052567078;Fixation data;7763;1190
1587052567090;Fixation data;7753;1202
1587052567100;Fixation data;7737;1223
1587052567111;Fixation data;7733;1235
1587052567133;Fixation begin;7759;1211
1587052567144;Fixation data;7755;1206
1587052567156;Fixation data;7752;1203
1587052567167;Fixation data;7748;1208
1587052567178;Fixation data;7743;1216
1587052567189;Fixation data;7743;1216
1587052567200;Fixation begin;7744;1196
1587052567211;Fixation data;7743;1192
1587052567222;Fixation begin;7739;1177
1587052567234;Fixation data;7740;1179
1587052567245;Fixation data;7749;1185
1587052567256;Fixation begin;7759;1200
1587052567267;Fixation end;;
1587052567312;Fixation begin;7312;1933
1587052567323;Fixation begin;7313;1956
1587052567333;Fixation data;7335;1961
1587052567345;Fixation data;7360;1971
1587052567355;Fixation begin;7369;1971
1587052567366;Fixation data;7366;1969
1587052567389;Fixation begin;7361;1962
1587052567399;Fixation data;7355;1962
1587052567411;Fixation data;7345;1960
1587052567423;Fixation data;7339;1953
1587052567433;Fixation data;7341;1947
1587052567445;Fixation data;7344;1945
1587052567456;Fixation data;7348;1944
1587052567466;Fixation data;7343;1942
1587052567478;Fixation data;7333;1938
1587052567489;Fixation data;7319;1940
1587052567500;Fixation data;7303;1941
1587052567511;Fixation begin;7293;1946
1587052567523;Fixation data;7297;1943
1587052567533;Fixation data;7309;1942
1587052567545;Fixation data;7316;1943
1587052567558;Fixation data;7322;1944
1587052567567;Fixation data;7330;1941
1587052567578;Fixation data;7336;1937
1587052567589;Fixation begin;7334;1937
1587052567600;Fixation data;7326;1938
1587052567611;Fixation data;7317;1940
1587052567623;Fixation begin;7323;1943
1587052567633;Fixation data;7333;1951
1587052567644;Fixation end;;
1587052567689;Fixation begin;7652;1168
1587052567690;Fixation data;7655;1158
1587052567700;Fixation data;7662;1154
1587052567711;Fixation data;7670;1148
1587052567722;Fixation data;7672;1145
1587052567733;Fixation data;7677;1147
1587052567744;Fixation begin;7678;1149
1587052567755;Fixation data;7674;1150
1587052567767;Fixation data;7675;1148
1587052567778;Fixation data;7678;1142
1587052567789;Fixation data;7681;1129
1587052567799;Fixation data;7684;1111
1587052567811;Fixation data;7683;1104
1587052567822;Fixation data;7677;1114
1587052567833;Fixation data;7668;1137
1587052567844;Fixation data;7663;1153
1587052567855;Fixation data;7667;1169
1587052567866;Fixation data;7671;1186
1587052567877;Fixation data;7677;1199
1587052567889;Fixation begin;7676;1201
1587052567900;Fixation data;7673;1198
1587052567912;Fixation data;7666;1189
1587052567923;Fixation data;7669;1172
1587052567932;Fixation begin;7684;1150
1587052567944;Fixation data;7682;1149
1587052567955;Fixation data;7677;1154
1587052567966;Fixation begin;7673;1146
1587052567977;Fixation data;7678;1145
1587052567989;Fixation data;7684;1142
1587052568023;Fixation begin;7691;1134
1587052568034;Fixation data;7691;1140
1587052568044;Fixation begin;7686;1156
1587052568055;Fixation data;7683;1158
1587052568078;Fixation begin;7686;1149
1587052568089;Fixation data;7689;1146
1587052568100;Fixation data;7690;1146
1587052568110;Fixation data;7694;1151
1587052568122;Fixation data;7693;1157
1587052568132;Fixation begin;7684;1157
1587052568144;Fixation data;7678;1157
1587052568155;Fixation data;7675;1158
1587052568166;Fixation data;7673;1163
1587052568177;Fixation begin;7676;1168
1587052568188;Fixation data;7677;1168
1587052568199;Fixation data;7682;1168
1587052568211;Fixation data;7689;1174
1587052568222;Fixation data;7696;1184
1587052568233;Fixation data;7696;1186
1587052568244;Fixation data;7695;1182
1587052568255;Fixation begin;7685;1184
1587052568266;Fixation data;7689;1188
1587052568277;Fixation data;7692;1183
1587052568289;Fixation data;7697;1172
1587052568300;Fixation data;7703;1172
1587052568311;Fixation data;7706;1182
1587052568322;Fixation data;7702;1198
1587052568333;Fixation data;7697;1209
1587052568344;Fixation data;7695;1217
1587052568356;Fixation data;7694;1216
1587052568366;Fixation data;7693;1205
1587052568378;Fixation data;7695;1193
1587052568389;Fixation data;7702;1189
1587052568400;Fixation data;7711;1194
1587052568411;Fixation data;7714;1201
1587052568422;Fixation data;7715;1200
1587052568433;Fixation data;7714;1190
1587052568443;Fixation begin;7702;1168
1587052568455;Fixation data;7701;1171
1587052568465;Fixation data;7698;1188
1587052568477;Fixation begin;7700;1252
1587052568488;Fixation data;7691;1259
1587052568499;Fixation begin;7678;1247
1587052568510;Fixation data;7677;1233
1587052568522;Fixation data;7678;1212
1587052568533;Fixation data;7683;1205
1587052568544;Fixation begin;7703;1227
1587052568555;Fixation data;7711;1244
1587052568566;Fixation end;;
1587052568578;Fixation begin;7745;1376
1587052568589;Fixation data;7729;1374
1587052568599;Fixation data;7721;1361
1587052568611;Fixation data;7727;1348
1587052568621;Fixation data;7738;1335
1587052568632;Fixation data;7749;1319
1587052568644;Fixation data;7750;1303
1587052568655;Fixation data;7749;1296
1587052568666;Fixation data;7748;1293
1587052568677;Fixation data;7757;1303
1587052568688;Fixation data;7767;1317
1587052568699;Fixation data;7771;1324
1587052568710;Fixation data;7770;1326
1587052568721;Fixation data;7764;1328
1587052568734;Fixation data;7761;1325
1587052568744;Fixation data;7760;1311
1587052568756;Fixation data;7758;1304
1587052568766;Fixation data;7755;1307
1587052568777;Fixation data;7753;1310
1587052568788;Fixation data;7760;1300
1587052568800;Fixation begin;7752;1285
1587052568811;Fixation data;7734;1285
1587052568822;Fixation data;7700;1289
1587052568843;Fixation begin;7541;1246
1587052568856;Fixation data;7539;1241
1587052568866;Fixation data;7549;1244
1587052568876;Fixation data;7574;1251
1587052568888;Fixation data;7587;1262
1587052568899;Fixation data;7572;1266
